lat,long
12.96551455,77.6213838
12.9650674,77.63121655
12.9697244,77.63176655
12.99673265,77.6135916
12.9808401333333,77.6649004666667
12.9795235,77.6767868
12.9556128,77.6980226
12.95726205,77.6635875
12.9576773,77.6541346
12.9596532,77.64998415
